State,Code,State2,Population,statesselected2.ID,statesselected2.Date / Time,statesselected2.Country,statesselected2.City,statesselected2.State,statesselected2.Shape,statesselected2.Summary,statesselected2.lat,statesselected2.lng,statesselected2.Date,statesselected2.Time
North Carolina,NC,.North Carolina,10154788,4155,9/28/16 21:00,USA,Black Mountain,NC,Unknown,"Bright flashing, shimmering, unmoving and color changing light seen for 15 
minutes.",35.6178951,-82.3212301,09/28/16,21:00
New York,NY,.New York,19633428,4160,9/27/16 22:00,USA,Penfield,NY,Rectangle,"I was heading south on Baird Road. I was right in front of the library on 
that road, I looked up saw a bright white rectangle hoverin",43.1303407,-77.4755509,09/27/16,22:00
New York,NY,.New York,19633428,4163,9/26/16 23:40,USA,Buffalo,NY,Unknown,"Cargo fleet through Buffalo, NY, 14204 near Canadian border.",42.8867166,-78.8783921,09/26/16,23:40
North Carolina,NC,.North Carolina,10154788,4167,9/26/16 17:40,USA,Walkertown,NC,Rectangle,"Sitting at a traffic light on the way home from work. Sky was dark due to 
pending storm. There is an area of light break in the sky a",35.6534497,-82.3390097,09/26/16,17:40
New York,NY,.New York,19633428,4171,9/24/16 23:20,USA,White Plains,NY,Circle,"As i was driving I saw two circular orange flying lights.They were side by 
side with a distance between them.I didn't hear any sound. I",41.0339862,-73.7629096,09/24/16,23:20
New York,NY,.New York,19633428,4172,9/24/16 21:30,USA,Niagara Falls,NY,Fireball,"Green light followed by what appeared to be hovering object with blinking 
lights above Niagara Falls, NY. ((anonymous report))",43.1131874,-79.0314255,09/24/16,21:30
New York,NY,.New York,19633428,4174,9/24/16 20:15,USA,Buffalo,NY,Light,"My wife and I saw a reddish-yellow, pulsing light in the night sky.",42.8867166,-78.8783921,09/24/16,20:15
New York,NY,.New York,19633428,4175,9/24/16 03:00,USA,Siracusa,NY,Light,"Driving on 690, two flashing red/white/blue lights north towards fulton and 
south towards syracuse then vanished.",40.849158,-73.2585629,09/24/16,03:00
North Carolina,NC,.North Carolina,10154788,4177,9/21/16 22:14,USA,Mebane,NC,Unknown,"Low, loud rumble.",36.095972,-79.2669619,09/21/16,22:14
New York,NY,.New York,19633428,4181,9/21/16 20:30,USA,Cicero,NY,Light,"SIGHTING #3: Bright white pulse of light, quickly diminishing to star 
intensity, moving.",43.1756235,-76.1193677,09/21/16,20:30
New York,NY,.New York,19633428,4183,9/21/16 20:15,USA,Cicero,NY,Cross,"SIGHTING #2: Bluish cross-shaped UFO followed by large conventional 
aircraft.",43.1756235,-76.1193677,09/21/16,20:15
New York,NY,.New York,19633428,4185,9/21/16 20:07,USA,Cicero,NY,Formation,"SIGHTING #1: Three reddish lights in formation, two bobbing around in front 
of the the third.",43.1756235,-76.1193677,09/21/16,20:07
New York,NY,.New York,19633428,4187,9/20/16 21:00,USA,Brooklyn,NY,Light,"Red strange bright light in the sky traveling slow and stopping ((anonymous 
report))",40.64530975,-73.95502293,09/20/16,21:00
New York,NY,.New York,19633428,4191,9/20/16 20:00,USA,Amherst,NY,Sphere,"Bright Green sphere moving slowly west Amherst (Bailey ave.), Tonawanda.",42.9783924,-78.7997615,09/20/16,20:00
New York,NY,.New York,19633428,4192,9/20/16 05:00,USA,Siracusa,NY,Light,"Twinkling light with ""shooting star"" through its center. (could be 
natural/explained) ((anonymous report))",40.849158,-73.2585629,09/20/16,05:00
North Carolina,NC,.North Carolina,10154788,4200,9/19/16 21:15,USA,Charlotte,NC,Unknown,Blue light object traveling like a flash light disappeared in to clouds.,35.2270869,-80.8431267,09/19/16,21:15
New York,NY,.New York,19633428,4202,9/17/16 22:36,USA,Colton,NY,Fireball,"((NUFORC Note: Adv. Lights? PD)) Bright red lights were close; were doing 
circles, then suddenly disappeared. ((anonymous report))",44.553292,-74.9398039,09/17/16,22:36
North Carolina,NC,.North Carolina,10154788,4204,9/16/16 21:00,USA,Richlands,NC,Changing,"Large triangle shape change to a hamburger bun shaped. Red yellow green 
surrounding lights bright flashing.tiny white lit objects flew",36.0864996,-82.3142993,09/16/16,21:00
New York,NY,.New York,19633428,4205,9/16/16 20:00,USA,Baldwinsville,NY,Light,"Thought it was a cool colored planet. Cyan/green. It wasn't moving. so I 
took out the telescope. In the scope I saw 2 lights. Then quic",43.158679,-76.3327099,09/16/16,20:00
North Carolina,NC,.North Carolina,10154788,4206,9/16/16 04:30,USA,Belmont,NC,Other,Black mass floating and traveling SouthEast in Belmont NC,35.2429175,-81.0372969,09/16/16,04:30
North Carolina,NC,.North Carolina,10154788,4207,9/14/16 02:30,USA,Lewisville,NC,Other,"Round white lights creating a large hex shaped object outline in night sky 
of the Triad suburbs.",36.097082,-80.4192219,09/14/16,02:30
New York,NY,.New York,19633428,4208,9/13/16 22:00,USA,Fort Edward,NY,Other,Four lights split into two!,43.267206,-73.5847089,09/13/16,22:00
North Carolina,NC,.North Carolina,10154788,4210,9/13/16 21:30,USA,Carolina Beach,NC,Other,Flashing multi colored lights in the night sky.,34.0351727,-77.8935965,09/13/16,21:30
North Carolina,NC,.North Carolina,10154788,4212,9/13/16 21:30,USA,Wilmington,NC,Circle,"Five orange-red lights over ocean that kept appearing and then 
disappearing. Would make a diagonal line, and would be spread out.",34.2257282,-77.9447106,09/13/16,21:30
North Carolina,NC,.North Carolina,10154788,4214,9/13/16 21:20,USA,Atlantic Beach,NC,Formation,Caterpillar shape moving orange lights in the sky,34.6990505,-76.7402107,09/13/16,21:20
North Carolina,NC,.North Carolina,10154788,4216,9/13/16 21:00,USA,Kure Beach,NC,Unknown,"First we saw a orange/gold light and then almost like a string of lights 
they appeared from left to right.",33.9968399,-77.907208,09/13/16,21:00
North Carolina,NC,.North Carolina,10154788,4217,9/13/16 12:43,USA,Emerald isle,NC,Circle,"To the north east i seen one orange dot split in to 2 then 3,4,5,6. Happend 
again.then in the south east did the same thing each lighg",34.6779399,-76.9507761,09/13/16,12:43
North Carolina,NC,.North Carolina,10154788,4218,09/11/2016 03:30,USA,Charlotte,NC,Unknown,"During a power blackout in Highland Creek about 3AM, a cluster of 4 lights 
at tree top level passed quickly. ((anonymous report))",35.2270869,-80.8431267,09/11/2016,03:30
New York,NY,.New York,19633428,4219,09/11/2016 03:00,USA,Granville,NY,Light,Strange white lights close to the ground,43.408041,-73.2595829,09/11/2016,03:00
New York,NY,.New York,19633428,4220,09/11/2016 00:00,USA,Hartsdale,NY,Changing,"Unusual shape. ..100 percent not a airplane. .. did not make noise...it 
glowed... went over our heads.... it also traveled fast all thr",41.0189863,-73.7981883,09/11/2016,00:00
New York,NY,.New York,19633428,4222,09/10/2016 21:15,USA,Farmington,NY,Cylinder,"Ultra fast cylinder, se to nw.",42.9832214,-77.3089607,09/10/2016,21:15
New York,NY,.New York,19633428,4223,09/10/2016 19:00,USA,Albany,NY,Circle,"Was brillant lights and shape like cigar and disc, 3 one step for few and 
flew quik, the others 2 same. ((anonymous report))",42.6511674,-73.7549679,09/10/2016,19:00
New York,NY,.New York,19633428,4225,09/10/2016 11:15,USA,Saratoga Springs,NY,Rectangle,Bronze colored cube. 400-700 feet in the air. Lower than the clouds.,43.0821793,-73.7853914,09/10/2016,11:15
North Carolina,NC,.North Carolina,10154788,4226,09/08/2016 18:30,USA,Erwin,NC,Fireball,Bright white light falling extremely fast from atmosphere to the ground,35.326829,-78.6761279,09/08/2016,18:30
North Carolina,NC,.North Carolina,10154788,4229,09/08/2016 18:15,USA,Fayetteville,NC,Teardrop,Elongated teardrop shape fell rapidly down the sky.,35.0529931,-78.8787057,09/08/2016,18:15
North Carolina,NC,.North Carolina,10154788,4234,09/08/2016 18:06,USA,Raleigh,NC,Circle,"Object was round, moving extremely fast and appeared to be on fire or 
reflecting surround environment (i.e sunset).",35.7803977,-78.6390988,09/08/2016,18:06
North Carolina,NC,.North Carolina,10154788,4242,09/08/2016 18:00,USA,Durham,NC,Teardrop,"A cone/teardrop shaped object was on fire and fell from the sky across HWY 
70 in Durham, NC on 9/8/2016.",35.9940329,-78.8986189,09/08/2016,18:00
North Carolina,NC,.North Carolina,10154788,4243,09/08/2016 17:55,USA,Wake Forest,NC,Fireball,"Pulling in my driveway, my daughter pointed it out, super fast, crossed sky 
in a few seconds heading East. Appeared to be crashing to E",35.9803097,-78.5103426,09/08/2016,17:55
North Carolina,NC,.North Carolina,10154788,4246,09/08/2016 17:50,USA,Raleigh,NC,Light,"I seen a orange looking light, at a low altitude, moved extremely fast in 
the sky.",35.7803977,-78.6390988,09/08/2016,17:50
North Carolina,NC,.North Carolina,10154788,4248,09/08/2016 17:00,USA,Mebane,NC,Circle,"2 round bright white spheres together side by side appeared to be free 
falling at a high rate of speed that looked like the back of a t",36.095972,-79.2669619,09/08/2016,17:00
North Carolina,NC,.North Carolina,10154788,4250,09/07/2016 22:41,USA,Franklin,NC,Circle,"Multi-colored lights red, orange and white lights hovering in wester night 
sky intensely bright , no sound",36.1028596,-78.2787228,09/07/2016,22:41
New York,NY,.New York,19633428,4252,09/07/2016 22:15,USA,Harrison,NY,Disk,"Perfect circle saucer with massive green, red, and blue lights flies right 
over my head on sleepy road at night. ((anonymous report))",40.9689871,-73.7126299,09/07/2016,22:15
New York,NY,.New York,19633428,4254,09/07/2016 20:00,USA,Syracuse,NY,Other,"5 Orange Starburst Shaped Lights,steady illuminance, no shape change,moving 
in a direct vertical direction and then horizontal",43.0481221,-76.1474243,09/07/2016,20:00
New York,NY,.New York,19633428,4262,09/06/2016 22:00,USA,Kingston,NY,Circle,"Multi-colored cluster of lights hovering in western sky viewed from 
Kingston, NY.",41.928781,-74.0023699,09/06/2016,22:00
New York,NY,.New York,19633428,4264,09/06/2016 20:50,USA,Albany,NY,Triangle,((NUFORC Note: No information provided by source. PD)),42.6511674,-73.7549679,09/06/2016,20:50
North Carolina,NC,.North Carolina,10154788,4268,09/06/2016 15:30,USA,Asheboro,NC,Disk,"2 oblong discs flying close in proximity of each other. very bright white, 
fast, and soundless.",35.7079146,-79.8136445,09/06/2016,15:30
New York,NY,.New York,19633428,4271,09/05/2016 10:00,USA,Webster,NY,Light,"Outside doing yard work at about 10:00 AM. My wife, son and myself noticed 
a light above our roof. This was looking south. We watched t",43.2122851,-77.4299938,09/05/2016,10:00
North Carolina,NC,.North Carolina,10154788,4272,09/05/2016 09:35,USA,Wake Forest,NC,Sphere,Fast moving sphere moving very fast,35.9803097,-78.5103426,09/05/2016,09:35
North Carolina,NC,.North Carolina,10154788,4273,09/01/2016 05:29,USA,Vale,NC,Light,"Bright white light at low altitude moving extremely fast from SE to NW No 
sound. ((anonymous report))",35.5398549,-81.3973086,09/01/2016,05:29
North Carolina,NC,.North Carolina,10154788,4284,8/31/16 21:00,USA,Concord,NC,Triangle,"We saw 3 triangle objects in the sky with Redish Orange Lights that hovered 
over the treeline and then disbursed into the sky.",35.4093772,-80.5797415,08/31/16,21:00
New York,NY,.New York,19633428,4285,8/30/16 20:00,USA,Bronx,NY,Changing,"Golden bars shaped like a sphere with a glowing light inside of it, gliding 
towards us.",40.85703325,-73.83669606,08/30/16,20:00
North Carolina,NC,.North Carolina,10154788,4287,8/30/16 17:40,USA,Fayetteville,NC,Cylinder,"UFO seen hovering South East 4 to 6 miles from Simmons Air field near Fort 
Bragg. Roughly between 15000 to 20000 feet in altitude.",35.0529931,-78.8787057,08/30/16,17:40
New York,NY,.New York,19633428,4294,8/30/16 11:30,USA,Utica,NY,Circle,I saw a dark silver circle shaped UFO for like 6 seconds flying very slow.,43.1009031,-75.232664,08/30/16,11:30
New York,NY,.New York,19633428,4295,8/30/16 02:45,USA,New York,NY,Circle,"Looking up to the sky thought it was a shooting star; realized it was a 
very intense white light circle in shape.((anonymous report))",40.7305991,-73.9865811,08/30/16,02:45
North Carolina,NC,.North Carolina,10154788,4298,8/29/16 20:26,USA,Surf City,NC,Circle,Orange pulsating orb above beach.,34.46505775,-77.57412305,08/29/16,20:26
New York,NY,.New York,19633428,4299,8/29/16 19:00,USA,Pomona,NY,Circle,"We saw 3 objects in the sky 2 moving horizontally and one falling at an 
angle vertically.",41.1898885,-74.05604577,08/29/16,19:00
New York,NY,.New York,19633428,4300,8/29/16 00:20,USA,Bronx,NY,Unknown,"Small flashing/blinking light in the sky moving in a circular/triangular 
form with red, white, and blue like lights.",40.85703325,-73.83669606,08/29/16,00:20
New York,NY,.New York,19633428,4303,8/28/16 09:00,USA,Camden,NY,Other,Strobe UFO. ((anonymous report)),43.334668,-75.7479859,08/28/16,09:00
North Carolina,NC,.North Carolina,10154788,4308,8/27/16 23:00,USA,Surf City,NC,Egg,6 glowing orbs floating silently just above the houses.,34.46505775,-77.57412305,08/27/16,23:00
New York,NY,.New York,19633428,4310,8/27/16 21:25,USA,Spencerport,NY,Circle,"Three Flaming Balls Over Spencerport, NY",43.18645,-77.8038969,08/27/16,21:25
New York,NY,.New York,19633428,4313,8/27/16 21:05,USA,Malverne,NY,Light,"Group of 5 solid amber/orange lights, traveling in an open formation from 
northwest to southeast. ((anonymous report))",40.6789916,-73.674019,08/27/16,21:05
North Carolina,NC,.North Carolina,10154788,4315,8/26/16 07:00,USA,Wilson,NC,Cigar,"White, pill shaped, silent, wingless aircraft glided from north to south 
across the horizon in full daylight.",35.7212689,-77.9155394,08/26/16,07:00
North Carolina,NC,.North Carolina,10154788,4317,8/25/16 10:30,USA,Goldsboro,NC,Unknown,"At first appearance we thought it was a star.

Noticed it was flashing, noticed color changing, Red white green blue, has 
stayed in s",35.3848841,-77.992765,08/25/16,10:30
New York,NY,.New York,19633428,4318,8/24/16 21:45,USA,Whitehall,NY,Flash,"Streak of light over Whitehall, NY, pauses then vanishes is a flash of 
light lasted just seconds.",42.6468413,-73.798817,08/24/16,21:45
New York,NY,.New York,19633428,4320,8/24/16 08:00,USA,Syracuse,NY,Light,"Bright stationary lights in the sky that looked like stars in bright day 
light.",43.0481221,-76.1474243,08/24/16,08:00
New York,NY,.New York,19633428,4321,8/24/16 06:31,USA,Oneida Lake,NY,Other,"Partial CLOSE-UP picture of UFO over Oneida Lake, NY. 8/24/16 @ 6:31am",43.20098235,-75.88701648,08/24/16,06:31
North Carolina,NC,.North Carolina,10154788,4326,8/21/16 09:00,USA,Asheboro,NC,Disk,Looked like a flying saucer.,35.7079146,-79.8136445,08/21/16,09:00
North Carolina,NC,.North Carolina,10154788,4328,8/20/16 23:00,USA,Monroe,NC,Sphere,"1 orb fading in and out, in the sky.",34.9854275,-80.5495111,08/20/16,23:00
New York,NY,.New York,19633428,4330,8/18/16 19:00,USA,Waterloo,NY,Oval,"Over a 2 hour period we watched a bright light in the sky move SSE slowly. 
I watched about an hour of this and went to my neighbor bec",42.9047884,-76.8627367,08/18/16,19:00
North Carolina,NC,.North Carolina,10154788,4332,8/16/16 21:30,USA,Hamlet,NC,Light,"3 bright, red, blinking lights, flying low in the eastern sky, Hamlet, NC.",34.8848775,-79.6942221,08/16/16,21:30
New York,NY,.New York,19633428,4333,8/16/16 02:47,USA,Manhattan,NY,Unknown,"I was on the roof of my apartment building eating a bag a potato chips 
around 2:45 am this morning. I was just absentmindedly looking u",40.7902778,-73.9597221,08/16/16,02:47
North Carolina,NC,.North Carolina,10154788,4334,8/15/16 23:15,USA,Cornelius,NC,Circle,"One round bright light, brighter than the moon, appearing from nowhere and 
descending rapidly straight down followed by two smaller bri",35.4817982,-80.85895,08/15/16,23:15
New York,NY,.New York,19633428,4337,8/14/16 22:40,USA,Wassaic,NY,Fireball,"Fireball above Wassaic, NY.",41.8039825,-73.5587367,08/14/16,22:40
North Carolina,NC,.North Carolina,10154788,4339,8/13/16 06:57,USA,Elizabeth City,NC,Disk,"Saucer-shaped chrome vessel, hovering near wind turbines in Elizabeth City, 
NC.",36.2956836,-76.2247696,08/13/16,06:57
North Carolina,NC,.North Carolina,10154788,4342,8/13/16 05:15,USA,Raleigh,NC,Sphere,"Object 300 meters in the air, crossing the sky like a rocket opens the 
walls of earth and explodes into thin air leaving just a trial",35.7803977,-78.6390988,08/13/16,05:15
New York,NY,.New York,19633428,4345,08/12/2016 20:30,USA,Middle Village,NY,Unknown,Four red lights with two blinking green lighted object in sky,40.7182602,-73.87867519,08/12/2016,20:30
North Carolina,NC,.North Carolina,10154788,4347,08/12/2016 03:00,USA,Indian Trail,NC,Unknown,2 odd acting circle ufos almost searching in sky for something or someone.,35.0768141,-80.6692351,08/12/2016,03:00
New York,NY,.New York,19633428,4349,08/11/2016 21:20,USA,Brooklyn,NY,Triangle,"My boyfriend and I saw two V-shaped objects flying slowly with no sound in 
Brooklyn, NY. ((anonymous report))",40.64530975,-73.95502293,08/11/2016,21:20
New York,NY,.New York,19633428,4355,08/11/2016 20:00,USA,Kingston,NY,Light,"There were, in two separate locations in the sky bright flashes of light. 
Mostly range. There are a few oval shaped volts of rnong. Th",41.928781,-74.0023699,08/11/2016,20:00
North Carolina,NC,.North Carolina,10154788,4358,08/10/2016 23:35,USA,Gastonia,NC,Flash,"Two, separate bright red flashing simultaneously balls of light flying in 
formation very low in sky with no sound. Moving N-S, slowly.",35.262082,-81.1873004,08/10/2016,23:35
